booking_id,customer_id,status,no_of_rooms,hotel_id,amount,discount,date_of_booking,check_in,check_out,discount_percent
1622,189815,Cancelled,1,364,1906,404,2017-02-12,2017-03-04,2017-03-05,21
1623,110482,Stayed,1,58,9744,2061,2017-02-16,2017-02-20,2017-02-25,21
1624,93374,Stayed,1,58,5795,1275,2017-02-20,2017-02-21,2017-02-24,22
1625,93374,Stayed,1,58,1884,415,2017-02-20,2017-02-20,2017-02-21,22
1626,15900,Stayed,1,58,2209,468,2017-02-12,2017-02-12,2017-02-13,21
1627,85412,Stayed,1,58,2599,550,2017-02-01,2017-02-01,2017-02-02,21
1628,27112,Stayed,1,448,6237,1320,2017-02-20,2017-03-04,2017-03-06,21
1629,113889,Stayed,1,448,1754,386,2017-02-27,2017-02-27,2017-02-28,22
1630,109602,Cancelled,1,448,2664,586,2017-02-24,2017-02-24,2017-02-25,22
1631,156140,Cancelled,1,448,2534,536,2017-02-13,2017-02-14,2017-02-15,21
1632,24964,Stayed,1,448,2079,440,2017-02-10,2017-02-10,2017-02-11,21
1633,23493,Stayed,1,417,2370,602,2017-02-28,2017-02-28,2017-03-01,25
1634,145838,Stayed,1,417,1776,376,2017-02-22,2017-02-22,2017-02-23,21
1635,67747,Stayed,1,417,3463,733,2017-02-11,2017-02-18,2017-02-20,21
1636,153758,Cancelled,1,417,1732,366,2017-02-17,2017-02-20,2017-02-21,21
1637,86889,Cancelled,1,417,1732,366,2017-02-01,2017-02-18,2017-02-19,21
1638,146622,Stayed,1,417,2259,479,2017-02-17,2017-02-17,2017-02-18,21
1639,146622,Stayed,1,417,2649,561,2017-02-16,2017-02-16,2017-02-17,21
1640,32189,Stayed,1,417,2596,549,2017-02-14,2017-02-14,2017-02-15,21
1641,7105,Stayed,1,417,2816,596,2017-02-10,2017-02-11,2017-02-12,21
1642,10965,Stayed,1,417,2603,551,2017-02-11,2017-02-11,2017-02-12,21
1643,13605,Stayed,1,417,2204,466,2017-02-09,2017-02-09,2017-02-10,21
1644,45089,Cancelled,1,417,1732,366,2017-02-03,2017-02-12,2017-02-13,21
1645,145838,Stayed,1,417,2038,431,2017-02-08,2017-02-08,2017-02-09,21
1646,3772,Cancelled,1,417,1732,366,2017-02-04,2017-02-11,2017-02-12,21
1647,182573,Cancelled,1,417,1921,407,2017-02-08,2017-02-09,2017-02-10,21
1648,68109,Stayed,1,417,2025,429,2017-02-07,2017-02-07,2017-02-08,21
1649,13378,Cancelled,1,417,2625,556,2017-02-13,2017-02-15,2017-02-16,21
1650,68109,Cancelled,1,417,1760,373,2017-02-07,2017-02-07,2017-02-08,21
1651,9560,Cancelled,1,365,1364,0,2017-02-28,2017-03-01,2017-03-02,0
1652,10965,Cancelled,1,365,2144,0,2017-02-10,2017-02-11,2017-02-12,0
1653,3145,Stayed,1,365,1884,0,2017-02-05,2017-02-05,2017-02-06,0
1654,8066,Cancelled,1,365,1884,0,2017-02-05,2017-02-05,2017-02-06,0
1655,6006,Cancelled,1,522,2404,508,2017-02-26,2017-02-27,2017-02-28,21
1656,38145,Stayed,1,522,2469,523,2017-02-24,2017-02-25,2017-02-26,21
1657,144056,Stayed,1,522,2339,495,2017-02-20,2017-02-21,2017-02-22,21
1658,54134,"No Show",1,522,2274,481,2017-02-19,2017-02-20,2017-02-21,21
1659,58858,Stayed,1,522,5457,1200,2017-02-17,2017-02-17,2017-02-19,22
1660,144056,Cancelled,1,522,2599,550,2017-02-14,2017-02-15,2017-02-16,21
1661,19588,Stayed,1,522,2469,627,2017-02-13,2017-02-14,2017-02-15,25
1662,42513,Cancelled,1,323,2274,578,2017-02-13,2017-02-16,2017-02-17,25
1663,52262,Cancelled,1,323,2274,481,2017-02-04,2017-02-05,2017-02-06,21
1664,190525,Stayed,1,323,2339,594,2017-02-03,2017-02-03,2017-02-04,25
1665,191386,Stayed,1,655,9551,2021,2017-02-08,2017-02-08,2017-02-11,21
1666,40195,Stayed,1,262,2274,481,2017-02-04,2017-02-04,2017-02-05,21
1667,70944,Stayed,2,478,4677,990,2017-02-25,2017-02-25,2017-02-26,21
1668,86456,Stayed,1,702,4092,1038,2017-02-11,2017-02-14,2017-02-16,25
1669,46167,Stayed,1,996,6107,1293,2017-02-10,2017-02-26,2017-02-28,21
1670,154852,Stayed,1,996,2794,591,2017-02-26,2017-02-27,2017-02-28,21
1671,61550,Cancelled,1,996,6627,1403,2017-02-01,2017-02-04,2017-02-06,21
1672,27328,Stayed,1,997,14360,3038,2017-02-26,2017-03-17,2017-03-20,21
1673,17784,Cancelled,1,997,7277,1847,2017-02-15,2017-04-10,2017-04-12,25
1674,115233,Stayed,1,843,10527,2228,2017-02-15,2017-02-24,2017-02-26,21
1675,76269,Cancelled,2,998,7537,1595,2017-02-15,2017-02-15,2017-02-16,21
1676,76786,Cancelled,1,808,2144,545,2017-02-13,2017-02-14,2017-02-15,25
1677,155069,Stayed,1,808,2274,481,2017-02-07,2017-02-08,2017-02-09,21
1678,155069,Cancelled,1,808,2274,501,2017-02-07,2017-02-08,2017-02-09,22
1679,60864,Stayed,1,609,10527,2228,2017-02-09,2017-03-14,2017-03-16,21
1680,180438,Cancelled,1,703,2989,633,2017-02-01,2017-02-04,2017-02-05,21
1681,153945,Stayed,6,979,25732,5444,2017-02-05,2017-02-18,2017-02-19,21
1682,63731,Stayed,1,984,2469,523,2017-02-08,2017-02-09,2017-02-10,21
1683,180438,Cancelled,1,342,2664,563,2017-02-24,2017-03-04,2017-03-05,21
1684,131261,Stayed,1,342,2534,536,2017-02-21,2017-02-21,2017-02-22,21
1685,79434,Stayed,1,342,3639,801,2017-02-10,2017-02-11,2017-02-12,22
1686,131261,Stayed,1,345,2989,633,2017-02-11,2017-02-11,2017-02-12,21
1687,153931,Cancelled,1,704,2079,440,2017-02-05,2017-02-22,2017-02-23,21
1688,122969,Stayed,1,704,2144,453,2017-02-02,2017-02-14,2017-02-15,21
1689,68193,Cancelled,1,704,8705,1841,2017-02-02,2017-02-17,2017-02-21,21
1690,128795,Stayed,1,704,2079,440,2017-02-05,2017-02-05,2017-02-06,21
1691,148025,Stayed,1,704,1594,351,2017-02-28,2017-02-28,2017-03-01,22
1692,50396,Stayed,1,689,3899,825,2017-02-20,2017-02-21,2017-02-22,21
1693,142597,Stayed,1,626,2014,426,2017-02-21,2017-02-21,2017-02-22,21
1694,142597,Stayed,1,626,2534,536,2017-02-21,2017-02-21,2017-02-22,21
1695,143278,Stayed,1,626,3832,811,2017-02-19,2017-02-19,2017-02-21,21
1696,191118,Cancelled,1,626,1754,371,2017-02-02,2017-02-03,2017-02-04,21
1697,60211,Cancelled,1,666,2469,523,2017-02-04,2017-02-06,2017-02-07,21
1698,63372,Stayed,1,628,1903,403,2017-02-08,2017-02-08,2017-02-09,21
1699,16812,Cancelled,1,628,1392,295,2017-02-02,2017-02-07,2017-02-08,21
1700,41895,Cancelled,1,628,2796,592,2017-02-09,2017-02-10,2017-02-11,21
1701,178207,Cancelled,1,628,2405,509,2017-02-04,2017-02-04,2017-02-05,21
1702,197147,Cancelled,2,628,8991,2283,2017-02-01,2017-02-03,2017-02-05,25
1703,52447,Cancelled,1,628,2136,470,2017-02-03,2017-02-15,2017-02-16,22
1704,194653,Stayed,1,599,1869,396,2017-02-17,2017-02-17,2017-02-18,21
1705,60395,Stayed,1,169,1169,248,2017-02-26,2017-02-26,2017-02-27,21
1706,60395,Stayed,1,169,1364,288,2017-02-25,2017-02-25,2017-02-26,21
1707,3288,Cancelled,1,169,3637,800,2017-02-23,2017-02-24,2017-02-26,22
1708,97745,"No Show",1,724,2339,495,2017-02-14,2017-02-14,2017-02-15,21
1709,87734,Stayed,1,724,2339,495,2017-02-05,2017-02-05,2017-02-06,21
1710,138423,Stayed,1,862,3471,735,2017-02-06,2017-02-08,2017-02-10,21
1711,183351,Stayed,3,862,5019,1104,2017-02-08,2017-02-08,2017-02-09,22
1712,195965,Stayed,1,249,1884,398,2017-02-07,2017-02-07,2017-02-08,21
1713,45817,"No Show",2,123,4287,908,2017-02-11,2017-02-12,2017-02-13,21
1714,145809,Stayed,1,123,1689,358,2017-02-12,2017-02-12,2017-02-13,21
1715,121461,Cancelled,2,507,5327,1128,2017-02-16,2017-02-17,2017-02-18,21
1716,121461,Cancelled,2,507,4807,1018,2017-02-13,2017-02-16,2017-02-17,21
1717,55143,Stayed,1,192,3704,783,2017-02-20,2017-02-20,2017-02-21,21
1718,96803,Stayed,1,192,8510,1801,2017-02-06,2017-02-08,2017-02-11,21
1719,45569,Stayed,1,514,2664,677,2017-02-14,2017-02-14,2017-02-15,25
1720,45569,Cancelled,1,514,2144,545,2017-02-14,2017-02-14,2017-02-15,25
1721,168301,Stayed,1,514,2339,495,2017-02-11,2017-02-11,2017-02-12,21
1722,168301,Stayed,1,514,2144,453,2017-02-10,2017-02-10,2017-02-11,21
1723,168301,Stayed,1,514,1949,413,2017-02-08,2017-02-09,2017-02-10,21
1724,55143,Stayed,1,758,3314,701,2017-02-04,2017-02-04,2017-02-05,21
1725,50009,Stayed,1,541,7602,1672,2017-02-13,2017-02-13,2017-02-15,22
1726,10815,Stayed,1,932,4157,880,2017-02-23,2017-02-24,2017-02-26,21
1727,65242,Cancelled,1,932,1494,316,2017-02-10,2017-02-12,2017-02-13,21
1728,4473,Cancelled,1,932,2144,545,2017-02-10,2017-02-11,2017-02-12,25
1729,121698,Stayed,1,124,2354,597,2017-02-26,2017-02-27,2017-02-28,25
1730,8066,Stayed,1,919,1754,371,2017-02-26,2017-02-26,2017-02-27,21
1731,37171,Stayed,1,919,1689,358,2017-02-02,2017-02-03,2017-02-04,21
1732,43966,Stayed,1,753,1685,356,2017-02-06,2017-02-06,2017-02-07,21
1733,133407,Stayed,1,687,5717,1210,2017-02-07,2017-02-08,2017-02-10,21
1734,87373,Cancelled,1,373,4352,921,2017-02-15,2017-02-15,2017-02-17,21
1735,3846,Cancelled,1,294,1608,340,2017-02-23,2017-02-23,2017-02-24,21
1736,113931,Stayed,1,329,13387,2833,2017-02-13,2017-03-16,2017-03-18,21
1737,192450,Stayed,1,407,5459,1386,2017-02-19,2017-02-19,2017-02-20,25
1738,292,Stayed,1,407,5719,1210,2017-02-14,2017-02-14,2017-02-15,21
1739,127171,Cancelled,1,534,87737,18560,2017-02-20,2017-03-10,2017-03-20,21
1740,127171,Cancelled,1,566,7539,1659,2017-02-27,2017-03-14,2017-03-15,22
1741,127171,Cancelled,1,566,15662,3445,2017-02-27,2017-03-16,2017-03-18,22
1742,127171,Cancelled,1,566,7539,1659,2017-02-27,2017-03-15,2017-03-16,22
1743,127171,Cancelled,1,566,31325,6892,2017-02-27,2017-03-10,2017-03-14,22
1744,127171,Stayed,1,566,24761,5238,2017-02-05,2017-03-07,2017-03-10,21
1745,127171,Cancelled,1,566,8384,1845,2017-02-21,2017-03-15,2017-03-16,22
1746,47396,Stayed,1,750,10135,2230,2017-02-28,2017-03-02,2017-03-06,22
1747,69881,Cancelled,1,750,3379,744,2017-02-17,2017-03-04,2017-03-05,22
1748,22782,Stayed,1,750,2209,561,2017-02-21,2017-02-21,2017-02-22,25
1749,145776,Cancelled,1,750,2599,550,2017-02-06,2017-02-07,2017-02-08,21
1750,25734,Cancelled,1,750,2989,633,2017-02-03,2017-02-04,2017-02-05,21
1751,78706,Stayed,1,750,1949,413,2017-02-02,2017-02-02,2017-02-03,21
1752,134014,Cancelled,1,235,3062,648,2017-02-19,2017-02-19,2017-02-20,21
1753,72844,Stayed,1,235,4593,971,2017-02-17,2017-02-18,2017-02-19,21
1754,57004,Stayed,1,235,3286,695,2017-02-07,2017-02-09,2017-02-10,21
1755,182807,"No Show",1,235,2990,759,2017-02-04,2017-02-04,2017-02-05,25
1756,78447,Cancelled,1,235,7322,1549,2017-02-25,2017-03-11,2017-03-13,21
1757,4141,Stayed,1,136,12476,2639,2017-02-24,2017-02-26,2017-03-01,21
1758,90622,Stayed,1,136,5654,1196,2017-02-20,2017-02-20,2017-02-21,21
1759,102793,Stayed,1,136,5199,1100,2017-02-16,2017-02-16,2017-02-17,21
1760,169109,Stayed,1,136,4159,880,2017-02-06,2017-02-06,2017-02-07,21
1761,106720,Cancelled,1,223,9682,2048,2017-02-20,2017-02-21,2017-02-23,21
1762,148880,Stayed,2,538,11957,3035,2017-02-27,2017-02-27,2017-02-28,25
1763,148880,Stayed,2,538,11892,2616,2017-02-28,2017-02-28,2017-03-01,22
1764,54504,Cancelled,1,226,7796,0,2017-02-14,2017-03-03,2017-03-06,0
1765,46179,Cancelled,1,226,2144,0,2017-02-06,2017-02-27,2017-02-28,0
1766,121362,Cancelled,1,226,6821,0,2017-02-15,2017-04-15,2017-04-18,0
1767,21716,Stayed,1,267,5654,1196,2017-02-28,2017-03-02,2017-03-03,21
1768,21366,Stayed,1,267,5199,1144,2017-02-23,2017-02-23,2017-02-24,22
1769,71996,Cancelled,1,267,17351,3817,2017-02-16,2017-02-19,2017-02-22,22
1770,21716,Stayed,1,267,5524,1168,2017-02-04,2017-02-15,2017-02-16,21
1771,179612,Cancelled,1,267,15077,3190,2017-02-11,2017-02-11,2017-02-13,21
1772,182491,Cancelled,1,234,3509,891,2017-02-25,2017-03-26,2017-03-27,25
1773,182491,Stayed,1,234,3444,728,2017-02-25,2017-02-26,2017-02-27,21
1774,84630,Stayed,1,885,16240,3435,2017-02-28,2017-02-28,2017-03-06,21
1775,85093,Stayed,1,885,2794,591,2017-02-18,2017-02-18,2017-02-19,21
1776,199279,Cancelled,1,335,6162,1355,2017-02-25,2017-02-26,2017-02-28,22
1777,132205,Cancelled,1,800,3868,851,2017-02-26,2017-03-01,2017-03-02,22
1778,9133,Stayed,2,800,7233,1530,2017-02-24,2017-02-24,2017-02-25,21
1779,186259,Stayed,1,800,7363,1620,2017-02-19,2017-02-19,2017-02-21,22
1780,127745,Stayed,1,800,5983,1317,2017-02-15,2017-02-16,2017-02-18,22
1781,165107,Stayed,1,800,8388,1774,2017-02-12,2017-02-15,2017-02-17,21
1782,49454,"No Show",1,800,2582,547,2017-02-05,2017-02-05,2017-02-06,21
1783,106210,Stayed,1,188,2404,529,2017-02-27,2017-02-28,2017-03-01,22
1784,106210,"No Show",1,188,2664,586,2017-02-01,2017-02-01,2017-02-02,22
1785,104160,Stayed,1,117,12997,2750,2017-02-22,2017-03-16,2017-03-18,21
1786,104160,Stayed,4,117,25995,5719,2017-02-17,2017-03-16,2017-03-17,22
1787,186499,Stayed,1,117,3444,875,2017-02-27,2017-02-27,2017-02-28,25
1788,104160,Cancelled,5,117,23719,5017,2017-02-17,2017-02-22,2017-02-23,21
1789,69059,Stayed,2,117,9747,2063,2017-02-06,2017-02-10,2017-02-11,21
1790,106583,Stayed,1,68,4484,948,2017-02-15,2017-02-23,2017-02-24,21
1791,117555,Cancelled,1,68,9617,2035,2017-02-13,2017-02-20,2017-02-22,21
1792,143110,Stayed,1,68,4744,1003,2017-02-10,2017-02-10,2017-02-11,21
1793,166300,Stayed,1,501,4939,1045,2017-02-02,2017-02-04,2017-02-05,21
1794,166300,Stayed,1,501,4939,1087,2017-02-05,2017-02-05,2017-02-06,22
1795,41023,Cancelled,1,325,3444,728,2017-02-20,2017-02-21,2017-02-22,21
1796,13678,Stayed,1,879,6564,1388,2017-02-23,2017-02-24,2017-02-25,21
1797,44087,Cancelled,1,186,18455,4685,2017-02-20,2017-02-20,2017-02-24,25
1798,66108,Cancelled,1,111,3119,660,2017-02-21,2017-02-26,2017-02-27,21
1799,22844,Stayed,1,111,2664,563,2017-02-14,2017-02-19,2017-02-20,21
1800,108885,Cancelled,1,567,5524,1168,2017-02-18,2017-02-19,2017-02-20,21
1801,17092,Stayed,1,500,2144,453,2017-02-27,2017-03-04,2017-03-05,21
1802,94430,Cancelled,1,500,6626,1458,2017-02-22,2017-02-25,2017-02-28,22
1803,137573,Cancelled,1,500,2144,453,2017-02-23,2017-02-23,2017-02-24,21
1804,31449,Cancelled,1,261,15974,3379,2017-02-28,2017-04-03,2017-04-09,21
1805,31449,Stayed,2,261,5977,1265,2017-02-25,2017-02-25,2017-02-26,21
1806,189022,Stayed,1,261,2014,426,2017-02-15,2017-02-15,2017-02-16,21
1807,54065,Stayed,1,59,2014,426,2017-02-26,2017-02-26,2017-02-27,21
1808,27527,Cancelled,1,59,1819,385,2017-02-20,2017-02-20,2017-02-21,21
1809,17106,Stayed,1,59,2079,458,2017-02-25,2017-02-26,2017-02-27,22
1810,54065,Stayed,1,59,2664,563,2017-02-12,2017-02-12,2017-02-13,21
1811,141064,Cancelled,1,59,1949,413,2017-02-04,2017-02-08,2017-02-09,21
1812,15620,Stayed,1,59,1949,413,2017-02-06,2017-02-07,2017-02-08,21
1813,183032,Cancelled,1,59,1949,413,2017-02-06,2017-02-07,2017-02-08,21
1814,68922,Stayed,1,59,2079,440,2017-02-03,2017-02-04,2017-02-05,21
1815,173334,Stayed,1,59,2079,440,2017-02-02,2017-02-02,2017-02-03,21
1816,101446,"No Show",1,670,2274,481,2017-02-26,2017-02-26,2017-02-27,21
1817,101446,Cancelled,1,670,2274,481,2017-02-26,2017-02-26,2017-02-27,21
1818,27435,Cancelled,2,670,5197,1100,2017-02-17,2017-02-17,2017-02-18,21
1819,135873,Stayed,1,324,2404,529,2017-02-23,2017-02-23,2017-02-24,22
1820,135873,Stayed,1,324,4157,914,2017-02-21,2017-02-21,2017-02-23,22
1821,44199,Stayed,1,217,2274,578,2017-02-06,2017-02-06,2017-02-07,25
1822,71704,Stayed,1,217,2144,453,2017-02-05,2017-02-05,2017-02-06,21
1823,51525,Stayed,1,574,11887,2615,2017-02-16,2017-02-16,2017-02-20,22
1824,107622,Stayed,1,574,2664,677,2017-02-15,2017-02-15,2017-02-16,25
1825,162727,Stayed,1,574,3184,673,2017-02-02,2017-02-13,2017-02-14,21
1826,71428,Stayed,1,574,7925,1676,2017-02-10,2017-02-10,2017-02-13,21
1827,167227,Cancelled,1,574,2404,508,2017-02-06,2017-02-06,2017-02-07,21
1828,14674,Cancelled,1,162,2508,530,2017-02-27,2017-02-28,2017-03-01,21
1829,140493,Cancelled,2,162,3536,748,2017-02-27,2017-02-27,2017-02-28,21
1830,140493,Cancelled,2,162,3536,748,2017-02-27,2017-02-27,2017-02-28,21
1831,182991,Stayed,1,162,2657,562,2017-02-24,2017-02-24,2017-02-25,21
1832,140493,Cancelled,2,162,4966,1051,2017-02-22,2017-02-22,2017-02-23,21
1833,140493,"No Show",2,162,3744,792,2017-02-21,2017-02-21,2017-02-22,21
1834,140493,Cancelled,2,162,5647,1195,2017-02-21,2017-02-21,2017-02-22,21
1835,140493,"No Show",1,162,2649,561,2017-02-15,2017-02-16,2017-02-17,21
1836,140493,Cancelled,2,162,12449,2633,2017-02-22,2017-02-23,2017-02-25,21
1837,140493,"No Show",2,162,4368,924,2017-02-08,2017-02-08,2017-02-09,21
1838,197630,Cancelled,1,162,2166,476,2017-02-08,2017-02-12,2017-02-13,22
1839,46857,Stayed,1,162,3851,815,2017-02-06,2017-02-07,2017-02-08,21
1840,129376,Stayed,1,162,2852,627,2017-02-04,2017-02-05,2017-02-06,22
1841,33926,Stayed,1,203,2599,660,2017-02-19,2017-02-26,2017-02-27,25
1842,33926,Cancelled,1,203,2599,550,2017-02-16,2017-02-26,2017-02-27,21
1843,112619,Cancelled,1,203,2729,578,2017-02-08,2017-02-09,2017-02-10,21
1844,106295,Stayed,1,203,2924,743,2017-02-09,2017-02-17,2017-02-18,25
1845,162727,Cancelled,1,203,3119,660,2017-02-02,2017-02-14,2017-02-15,21
1846,112619,Cancelled,1,203,2794,591,2017-02-10,2017-02-13,2017-02-14,21
1847,112619,Cancelled,1,203,3054,646,2017-02-07,2017-02-10,2017-02-11,21
1848,55815,Stayed,1,651,2469,523,2017-02-06,2017-02-06,2017-02-07,21
1849,114490,Stayed,1,651,2079,440,2017-02-03,2017-02-03,2017-02-04,21
1850,133115,Stayed,1,651,2144,453,2017-02-12,2017-02-12,2017-02-13,21
1851,8380,Stayed,1,287,11174,2364,2017-02-25,2017-02-26,2017-03-03,21
1852,67635,Cancelled,1,569,2989,759,2017-02-17,2017-02-18,2017-02-19,25
1853,8611,Stayed,1,44,5847,1238,2017-02-23,2017-02-24,2017-02-26,21
1854,50957,"No Show",1,44,2599,550,2017-02-15,2017-02-15,2017-02-16,21
1855,58871,Stayed,1,44,2339,1181,2017-02-15,2017-02-15,2017-02-16,50
1856,8380,"No Show",1,44,2144,0,2017-02-13,2017-02-13,2017-02-14,0
1857,45318,Stayed,1,44,2794,591,2017-02-05,2017-02-05,2017-02-06,21
1858,33657,Cancelled,1,206,2469,523,2017-02-08,2017-02-08,2017-02-09,21
1859,27527,Stayed,1,677,2014,426,2017-02-20,2017-02-20,2017-02-21,21
1860,70196,Cancelled,1,677,2339,495,2017-02-20,2017-02-20,2017-02-21,21
1861,157067,Stayed,1,677,2209,486,2017-02-12,2017-02-12,2017-02-13,22
1862,72253,Cancelled,1,677,2924,618,2017-02-11,2017-02-19,2017-02-20,21
1863,4675,"No Show",1,677,2469,523,2017-02-11,2017-02-11,2017-02-12,21
1864,72253,Cancelled,1,677,2599,550,2017-02-01,2017-02-13,2017-02-14,21
1865,184959,Cancelled,1,677,2274,481,2017-02-09,2017-02-09,2017-02-10,21
1866,58187,Stayed,1,677,2014,426,2017-02-01,2017-02-03,2017-02-04,21
1867,41034,Stayed,1,677,2339,515,2017-02-16,2017-02-16,2017-02-17,22
1868,45602,Cancelled,1,677,2144,453,2017-02-03,2017-02-03,2017-02-04,21
1869,4675,Stayed,1,601,2274,481,2017-02-05,2017-02-05,2017-02-06,21
1870,56694,Stayed,1,636,3444,728,2017-02-02,2017-02-03,2017-02-04,21
1871,187033,Stayed,1,238,3899,825,2017-02-27,2017-03-01,2017-03-02,21
1872,37618,"No Show",1,238,4354,921,2017-02-13,2017-02-13,2017-02-14,21
1873,37618,Stayed,1,238,4354,921,2017-02-15,2017-02-16,2017-02-17,21
1874,72061,Stayed,1,620,3964,838,2017-02-25,2017-02-25,2017-02-26,21
1875,72061,Stayed,1,620,3054,646,2017-02-09,2017-02-11,2017-02-12,21
1876,94861,Stayed,1,620,2599,572,2017-02-04,2017-02-04,2017-02-05,22
1877,177132,Cancelled,1,594,24180,5320,2017-02-22,2017-02-22,2017-03-02,22
1878,68688,Stayed,1,594,8596,1818,2017-02-17,2017-02-17,2017-02-19,21
1879,131959,Stayed,1,594,7667,1686,2017-02-16,2017-02-17,2017-02-19,22
1880,162560,Stayed,1,594,8822,1867,2017-02-08,2017-02-10,2017-02-12,21
1881,184545,Stayed,1,614,8186,1731,2017-02-18,2017-02-22,2017-02-25,21
1882,93021,Stayed,1,614,3444,728,2017-02-18,2017-02-18,2017-02-19,21
1883,93021,Stayed,1,614,3249,688,2017-02-12,2017-02-12,2017-02-13,21
1884,162560,Cancelled,1,614,8057,2045,2017-02-04,2017-02-10,2017-02-12,25
1885,82206,Stayed,1,751,3964,838,2017-02-23,2017-02-26,2017-02-27,21
1886,78903,Stayed,1,751,8382,1773,2017-02-20,2017-02-24,2017-02-26,21
1887,170174,Stayed,1,751,4094,901,2017-02-07,2017-02-07,2017-02-08,22
1888,170174,Stayed,1,751,4094,901,2017-02-05,2017-02-06,2017-02-07,22
1889,137026,Stayed,1,736,13190,3570,2017-02-18,2017-02-18,2017-02-21,27
1890,139865,Stayed,1,850,14555,3079,2017-02-01,2017-02-01,2017-02-04,21
1891,178334,Stayed,1,663,2080,458,2017-02-21,2017-02-21,2017-02-22,22
1892,169912,Stayed,1,663,4586,1164,2017-02-06,2017-02-11,2017-02-12,25
1893,185526,Stayed,1,663,2558,541,2017-02-01,2017-02-01,2017-02-02,21
1894,185526,Cancelled,1,663,2226,565,2017-02-01,2017-02-01,2017-02-02,25
1895,166795,Stayed,2,411,9097,1925,2017-02-10,2017-02-10,2017-02-11,21
1896,52680,Stayed,1,411,3119,660,2017-02-07,2017-02-07,2017-02-08,21
1897,52680,Stayed,1,411,19234,4069,2017-02-01,2017-02-02,2017-02-07,21
1898,162560,Cancelled,1,411,8642,2193,2017-02-04,2017-02-10,2017-02-12,25
1899,129987,Stayed,1,646,3084,783,2017-02-25,2017-02-27,2017-02-28,25
1900,149420,Stayed,1,646,8713,1844,2017-02-14,2017-03-03,2017-03-05,21
1901,76046,"No Show",1,646,3316,702,2017-02-17,2017-02-17,2017-02-18,21
1902,97841,Cancelled,1,646,2685,568,2017-02-14,2017-02-16,2017-02-17,21
1903,158527,Stayed,1,646,5140,1088,2017-02-07,2017-02-11,2017-02-12,21
1904,158527,Stayed,1,646,3968,839,2017-02-02,2017-02-10,2017-02-11,21
1905,158527,Stayed,1,646,3968,839,2017-02-02,2017-02-10,2017-02-11,21
1906,154121,Stayed,2,652,5717,1451,2017-02-26,2017-02-26,2017-02-27,25
1907,93021,Cancelled,1,652,3054,672,2017-02-18,2017-02-18,2017-02-19,22
1908,64784,Cancelled,1,813,6107,1293,2017-02-18,2017-02-19,2017-02-21,21
1909,160596,Stayed,1,813,3054,646,2017-02-08,2017-02-09,2017-02-10,21
1910,139513,Cancelled,2,648,10837,2292,2017-02-21,2017-03-05,2017-03-07,21
1911,9330,"No Show",1,648,1914,405,2017-02-18,2017-02-18,2017-02-19,21
1912,3574,Stayed,1,648,11531,2440,2017-02-12,2017-02-12,2017-02-17,21
1913,8680,Cancelled,1,648,6934,1526,2017-02-05,2017-02-06,2017-02-09,22
1914,49194,Cancelled,1,648,1872,396,2017-02-06,2017-02-06,2017-02-07,21
1915,25876,Cancelled,1,995,9422,1993,2017-02-07,2017-02-08,2017-02-10,21
1916,126588,Stayed,1,211,3314,701,2017-02-27,2017-02-28,2017-03-01,21
1917,126588,Stayed,1,211,4029,853,2017-02-23,2017-02-23,2017-02-24,21
1918,9330,Stayed,1,211,4744,1003,2017-02-18,2017-02-18,2017-02-19,21
1919,27465,Cancelled,1,211,5134,1086,2017-02-16,2017-02-16,2017-02-17,21
1920,25876,Cancelled,1,211,8512,1801,2017-02-07,2017-02-08,2017-02-10,21
1921,78365,Stayed,1,619,2209,468,2017-02-27,2017-03-01,2017-03-02,21
1922,78365,Stayed,1,619,2014,426,2017-02-27,2017-02-28,2017-03-01,21
1923,142432,Stayed,1,619,5197,1319,2017-02-27,2017-02-27,2017-03-01,25
1924,78365,Stayed,1,619,2014,426,2017-02-27,2017-02-27,2017-02-28,21
1925,78365,Stayed,1,619,2599,550,2017-02-21,2017-02-22,2017-02-23,21
1926,78365,Stayed,1,619,2534,536,2017-02-13,2017-02-16,2017-02-17,21
1927,78365,Stayed,1,619,2534,536,2017-02-13,2017-02-15,2017-02-16,21
1928,78365,Stayed,1,619,2404,508,2017-02-06,2017-02-06,2017-02-07,21
2001,189314,Cancelled,1,252,3215,680,2017-03-26,2017-04-02,2017-04-03,21
2002,77901,Stayed,1,252,2675,567,2017-03-31,2017-04-01,2017-04-02,21
2003,199763,Cancelled,1,252,2652,561,2017-03-24,2017-03-24,2017-03-25,21
2004,162631,Stayed,1,252,3366,740,2017-03-20,2017-03-21,2017-03-22,22
2005,119697,Stayed,2,252,6399,1354,2017-03-17,2017-03-17,2017-03-18,21
2006,189314,"No Show",1,252,3237,685,2017-03-03,2017-03-04,2017-03-05,21
2007,89798,Stayed,1,571,13190,3348,2017-03-27,2017-03-30,2017-04-02,25
2008,61516,Stayed,1,571,4126,873,2017-03-16,2017-03-17,2017-03-18,21
2009,77745,Stayed,1,571,3834,811,2017-03-09,2017-03-13,2017-03-14,21
2010,164004,Stayed,1,571,3834,811,2017-03-12,2017-03-12,2017-03-13,21
2011,122584,Stayed,1,571,4224,893,2017-03-09,2017-03-10,2017-03-11,21
2012,77745,Cancelled,1,571,12995,2749,2017-03-07,2017-03-10,2017-03-13,21
